Pic\Features,s-ASM,s-CON,s-COR,s-VAR,s-IDM,s-SAV,s-SEN,s-SVA,s-ENT,s-DEN,s-DVA,s-DIS,s-CLS,s-CLP,s-MIP,s-MAP,s-MEA,s-IMIN,s-IMAX,s-IMEA,p-ASM,p-CON,p-COR,p-VAR,p-IDM,p-SAV,p-SEN,p-SVA,p-ENT,p-DEN,p-DVA,p-DIS,p-CLS,p-CLP,p-MIP,p-MAP,p-MEA,P-IMIN,P-IMAX,P-IMEA
2015040120082600989-.bmp,0.004584393,19.67168427,0.98687111,749.1754773,0.373056846,47.35236372,4.772575017,4790.068631,6.529513657,2.134037657,9.95E-05,2.794871544,363552.1002,8.35E+07,0,0.018352243,23.67618186,0,0,0,8.38E-04,286.053156,0.816192425,778.1321181,0.081583572,88.83240741,5.038238333,9847.938087,7.423206257,3.409376177,4.89E-05,13.33525039,164485.7821,3.81E+07,0,0.003142932,44.4162037,0,0,0
2015040120082601069-.bmp,0.004410784,7.093890193,0.991949408,440.5819099,0.418972462,41.34580725,4.651285325,3101.721689,6.165742625,1.781274637,1.12E-04,1.894014085,222532.0252,6.07E+07,0,0.016937272,20.67290363,0,0,0,0.044790454,1285.22693,0.188940316,792.3134113,0.220238018,47.80712702,3.12693425,3880.346341,4.326073353,2.655054237,7.60E-05,26.01406495,117555.8145,2.22E+07,0,0.181726004,23.90356351,0,0,0
2015040120082601102-.bmp,0.001835476,15.45240936,0.989276857,720.5167982,0.308073056,59.22701161,5.030571342,5803.868921,6.95926688,2.146751702,9.27E-05,2.888409624,300840.2812,7.20E+07,0,0.008398539,29.6135058,0,0,0,0.047077454,1589.226656,0.137695665,921.4998645,0.224666053,51.36750782,3.067549717,4429.658755,4.248949956,2.629384894,7.69E-05,28.89732003,119113.6755,2.24E+07,0,0.186825117,25.68375391,0,0,0
2015040120082601157-.bmp,9.57E-04,29.20865284,0.982558936,837.352955,0.222943813,78.9305686,5.189325039,8757.974168,7.478628786,2.454211113,7.81E-05,4.107400887,388682.0342,9.98E+07,0,0.003358112,39.4652843,0,0,0,0.053353086,2086.198252,0.060856641,1110.692117,0.235139876,55.26339332,2.955981578,5092.635541,4.078549455,2.577631702,7.93E-05,32.93596766,117573.7837,2.21E+07,0,0.200146714,27.63169666,0,0,0
2015040120082601250-.bmp,7.05E-04,41.86868479,0.967429749,642.7442843,0.188118459,84.22530973,5.212029742,8772.206867,7.68567502,2.632948522,7.07E-05,4.983812598,156393.3339,3.74E+07,0,0.00215832,42.11265486,0,0,0,0.026558809,2152.571906,0.065364842,1151.557315,0.168045696,64.96439424,3.238548854,6263.737344,4.599753232,2.765910998,6.90E-05,34.96214463,100383.2538,2.13E+07,0,0.126548644,32.48219712,0,0,0
2015040120082601257-.bmp,0.002259627,13.76281625,0.98967828,666.6919962,0.325068013,55.75270279,4.897795524,5239.226762,6.76181707,2.081043015,9.62E-05,2.689192097,326464.8138,7.37E+07,0,0.006432577,27.8763514,0,0,0,0.002257183,298.5002021,0.788385104,705.2910916,0.100173534,66.05748565,4.727408198,6284.042565,6.831051498,3.245017052,5.26E-05,13.44213615,173541.7916,3.57E+07,0,0.024775039,33.02874283,0,0,0
2015040120082601265-.bmp,0.001279955,21.19943597,0.983796736,654.1717786,0.260329657,70.12785929,5.058332328,6829.531017,7.182804252,2.299076461,8.50E-05,3.455311033,287944.9222,7.09E+07,0,0.003736307,35.06392964,0,0,0,0.078864689,2430.802145,0.005084399,1221.612237,0.282006692,52.83714789,2.716665686,4967.709539,3.68906763,2.422145724,8.76E-05,34.52001826,128956.8075,2.37E+07,0,0.25226265,26.41857394,0,0,0
2015040120082601369-.bmp,0.004238167,8.966158059,0.993283742,667.4965871,0.398046931,45.7165493,4.749529442,4339.316906,6.342035614,1.879245114,1.07E-04,2.105966354,360239.5271,8.97E+07,0,0.016500391,22.85827465,0,0,0,0.044671989,844.1182121,0.1479327,495.3354108,0.221109309,38.91053078,3.049753678,2423.218765,4.305331047,2.609597389,7.76E-05,21.18163146,45975.27394,6405300.769,0,0.181295644,19.45526539,0,0,0
2015040120082601395-.bmp,0.001511159,18.62016497,0.981146663,493.8161611,0.285629726,58.24650822,4.979543395,4794.014021,7.006892073,2.234404443,8.86E-05,3.183362676,142080.591,3.13E+07,0,0.005154538,29.12325411,0,0,0,0.030340483,1573.229167,0.207342469,992.3763449,0.185985554,59.02120501,3.265564444,5504.967668,4.664133073,2.709483538,7.12E-05,29.43796948,124193.0307,2.41E+07,0,0.14385433,29.5106025,0,0,0
2015040123301300010-.bmp,0.001374913,51.99067879,0.972156218,933.6138164,0.204740649,59.6794764,5.049549085,6666.893545,7.471327406,2.703472193,7.05E-05,5.194154278,416683.7206,9.30E+07,0,0.011574074,29.8397382,0,0,0,0.012335551,498.0686359,0.675379647,767.1555892,0.143448059,53.34056468,3.982938892,5006.728945,5.74174428,2.93889567,6.21E-05,16.82290037,246748.0932,5.42E+07,0,0.08620566,26.67028234,0,0,0
